,Currency,Name,Units per EUR,EUR per unit,Date
116,SLL,Sierra Leonean Leone,14060.093565746609,7.11232820268e-05,2022-09-04
117,TOP,Tongan Pa'anga,2.351414943339643,0.4252758547922344,2022-09-04
118,BZD,Belizean Dollar,2.0059352974847027,0.4985205660690688,2022-09-04
119,GMD,Gambian Dalasi,54.842635023906354,0.0182339889314963,2022-09-04
120,MWK,Malawian Kwacha,1018.7517734168932,0.000981593383289,2022-09-04
121,BIF,Burundian Franc,2033.9235957198543,0.0004916605530829,2022-09-04
122,HTG,Haitian Gourde,118.94598788576845,0.0084071772219872,2022-09-04
123,SOS,Somali Shilling,565.8581297149802,0.0017672274152952,2022-09-04
124,GNF,Guinean Franc,8600.258528812166,0.0001162755743504,2022-09-04
125,MNT,Mongolian Tughrik,3197.1364376399706,0.0003127798952296,2022-09-04
126,MVR,Maldivian Rufiyaa,15.596519717602131,0.0641168682569231,2022-09-04
127,CDF,Congolese Franc,1990.8439353196748,0.0005022995435548,2022-09-04
128,STN,Sao Tomean Dobra,24.536316614949243,0.0407559135991394,2022-09-04
129,TJS,Tajikistani Somoni,10.067653112059585,0.0993280150666043,2022-09-04
130,KPW,North Korean Won,895.8167761520275,0.001116299701704,2022-09-04
131,KGS,Kyrgyzstani Som,80.5209924201955,0.0124191216469556,2022-09-04
132,LRD,Liberian Dollar,153.17357285700317,0.0065285413230751,2022-09-04
133,LSL,Basotho Loti,17.22503026699133,0.0580550503830649,2022-09-04
134,MMK,Burmese Kyat,2085.7305581314563,0.0004794483142136,2022-09-04
135,GIP,Gibraltar Pound,0.864632501139813,1.1565607338166644,2022-09-04
136,XPT,Platinum Ounce,0.0011831800046182,845.1799355100211,2022-09-04
137,MDL,Moldovan Leu,19.240155854914097,0.0519746309510581,2022-09-04
138,CUP,Cuban Peso,23.8559862587672,0.0419181998661864,2022-09-04
139,KHR,Cambodian Riel,4091.256883590866,0.0002444236645248,2022-09-04
140,MKD,Macedonian Denar,61.323643813042274,0.0163069240152901,2022-09-04
141,VUV,Ni-Vanuatu Vatu,118.0755919207511,0.0084691508527111,2022-09-04
142,ANG,Dutch Guilder,1.7789941084213583,0.5621154085144097,2022-09-04
143,MRU,Mauritanian Ouguiya,37.59445783463961,0.0265996654187308,2022-09-04
144,SZL,Swazi Lilangeni,17.22503026699133,0.0580550503830649,2022-09-04
145,CVE,Cape Verdean Escudo,110.27,0.0090686496780629,2022-09-04
146,SRD,Surinamese Dollar,25.176767441681108,0.0397191578432925,2022-09-04
147,SVC,Salvadoran Colon,8.70932976839324,0.1148193978862838,2022-09-04
148,XPD,Palladium Ounce,0.0004893894958246,2043.362206446444,2022-09-04
149,BSD,Bahamian Dollar,0.995351973530656,1.004669731504984,2022-09-04
150,XDR,IMF Special Drawing Rights,0.7655529257679745,1.3062454160133172,2022-09-04
151,RWF,Rwandan Franc,1029.1021491518488,0.0009717208353166,2022-09-04
152,AWG,Aruban or Dutch Guilder,1.781680032619874,0.5612680064273653,2022-09-04
153,BTN,Bhutanese Ngultrum,79.3719735645684,0.0125989055719587,2022-09-04
154,DJF,Djiboutian Franc,177.17247754002273,0.0056442175098787,2022-09-04
155,KMF,Comorian Franc,491.96775,0.0020326535631654,2022-09-04
156,ERN,Eritrean Nakfa,14.93027960295984,0.0669779821003322,2022-09-04
157,FKP,Falkland Island Pound,0.864632501139813,1.1565607338166644,2022-09-04
158,SHP,Saint Helenian Pound,0.864632501139813,1.1565607338166644,2022-09-04
159,SPL,Seborgan Luigino,0.1658919949248746,6.028018413141978,2022-09-04
160,WST,Samoan Tala,2.6996097250525377,0.3704239137679572,2022-09-04
161,JEP,Jersey Pound,0.864632501139813,1.1565607338166644,2022-09-04
162,TMT,Turkmenistani Manat,3.492597648484553,0.286319840029069,2022-09-04
163,GGP,Guernsey Pound,0.864632501139813,1.1565607338166644,2022-09-04
164,IMP,Isle of Man Pound,0.864632501139813,1.1565607338166644,2022-09-04
165,TVD,Tuvaluan Dollar,1.462217945592321,0.6838925777202906,2022-09-04
166,ZMW,Zambian Kwacha,15.477564197638712,0.0646096496341822,2022-09-04
167,ADA,Cardano,1.991213448046245,0.5022063310094597,2022-09-04
168,BCH,Bitcoin Cash,0.0085266354205936,117.27955408821498,2022-09-04
169,BTC,Bitcoin,5.03910494144e-05,19844.794097760416,2022-09-04
170,CLF,CLF,0.0379039867123374,26.382449096693797,2022-09-04
171,CNH,Chinese Yuan Renminbi Offshore,6.883900606539659,0.1452664785790205,2022-09-04
172,DOGE,Dogecoin,15.723546124075346,0.0635988848895119,2022-09-04
173,DOT,Polkadot,0.1376319983360441,7.265752238504787,2022-09-04
174,ETH,Ethereum,0.0006379497504781,1567.5215786988665,2022-09-04
175,LINK,Chainlink,0.139020276243966,7.193195316668086,2022-09-04
176,LTC,Litecoin,0.0168680861746831,59.2835482131264,2022-09-04
177,LUNA,Terra,4.807102241655882e+40,2.0802553175060706e-41,2022-09-04
178,MXV,MXV,2.8474473389762487,0.3511917450805369,2022-09-04
179,SLE,SLE,14.060093565746609,0.0711232820268148,2022-09-04
180,UNI,Uniswap,15.447390659820028,0.064735852288703,2022-09-04
181,VED,VED,7.884055594929351,0.1268382735204394,2022-09-04
182,XBT,XBT,5.03910494144e-05,19844.794097760416,2022-09-04
183,XLM,Stellar Lumen,9.46218872805744,0.1056837935429023,2022-09-04
184,XRP,Ripple,3.0178928291058624,0.3313570284390379,2022-09-04
185,ZWL,ZWL,518.5878901656558,0.0019283134430319,2022-09-04
